ID         Site                     App     Workdir              State              Tags                                                                                               
33968163   2x2_production_polaris   larnd   workdir/642_larnd    JOB_FINISHED       {'index': '642', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968164   2x2_production_polaris   larnd   workdir/643_larnd    JOB_FINISHED       {'index': '643', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968165   2x2_production_polaris   larnd   workdir/644_larnd    JOB_FINISHED       {'index': '644', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968166   2x2_production_polaris   larnd   workdir/645_larnd    RESTART_READY      {'index': '645', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968167   2x2_production_polaris   larnd   workdir/646_larnd    JOB_FINISHED       {'index': '646', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968168   2x2_production_polaris   larnd   workdir/647_larnd    JOB_FINISHED       {'index': '647', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968169   2x2_production_polaris   larnd   workdir/648_larnd    JOB_FINISHED       {'index': '648', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968170   2x2_production_polaris   larnd   workdir/649_larnd    JOB_FINISHED       {'index': '649', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968171   2x2_production_polaris   larnd   workdir/650_larnd    JOB_FINISHED       {'index': '650', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968172   2x2_production_polaris   larnd   workdir/651_larnd    JOB_FINISHED       {'index': '651', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968173   2x2_production_polaris   larnd   workdir/652_larnd    JOB_FINISHED       {'index': '652', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968174   2x2_production_polaris   larnd   workdir/653_larnd    JOB_FINISHED       {'index': '653', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968175   2x2_production_polaris   larnd   workdir/654_larnd    JOB_FINISHED       {'index': '654', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968176   2x2_production_polaris   larnd   workdir/655_larnd    JOB_FINISHED       {'index': '655', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968177   2x2_production_polaris   larnd   workdir/656_larnd    JOB_FINISHED       {'index': '656', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968178   2x2_production_polaris   larnd   workdir/657_larnd    JOB_FINISHED       {'index': '657', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968179   2x2_production_polaris   larnd   workdir/658_larnd    JOB_FINISHED       {'index': '658', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968180   2x2_production_polaris   larnd   workdir/659_larnd    RESTART_READY      {'index': '659', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968181   2x2_production_polaris   larnd   workdir/660_larnd    RESTART_READY      {'index': '660', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968182   2x2_production_polaris   larnd   workdir/661_larnd    JOB_FINISHED       {'index': '661', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968183   2x2_production_polaris   larnd   workdir/662_larnd    JOB_FINISHED       {'index': '662', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968184   2x2_production_polaris   larnd   workdir/663_larnd    JOB_FINISHED       {'index': '663', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968185   2x2_production_polaris   larnd   workdir/664_larnd    JOB_FINISHED       {'index': '664', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968186   2x2_production_polaris   larnd   workdir/665_larnd    JOB_FINISHED       {'index': '665', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968187   2x2_production_polaris   larnd   workdir/666_larnd    JOB_FINISHED       {'index': '666', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968188   2x2_production_polaris   larnd   workdir/667_larnd    JOB_FINISHED       {'index': '667', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968189   2x2_production_polaris   larnd   workdir/668_larnd    JOB_FINISHED       {'index': '668', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968190   2x2_production_polaris   larnd   workdir/669_larnd    JOB_FINISHED       {'index': '669', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968191   2x2_production_polaris   larnd   workdir/670_larnd    JOB_FINISHED       {'index': '670', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968192   2x2_production_polaris   larnd   workdir/671_larnd    JOB_FINISHED       {'index': '671', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968193   2x2_production_polaris   larnd   workdir/672_larnd    RESTART_READY      {'index': '672', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968194   2x2_production_polaris   larnd   workdir/673_larnd    JOB_FINISHED       {'index': '673', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968195   2x2_production_polaris   larnd   workdir/674_larnd    JOB_FINISHED       {'index': '674', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968196   2x2_production_polaris   larnd   workdir/675_larnd    JOB_FINISHED       {'index': '675', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968197   2x2_production_polaris   larnd   workdir/676_larnd    JOB_FINISHED       {'index': '676', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968198   2x2_production_polaris   larnd   workdir/677_larnd    JOB_FINISHED       {'index': '677', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968199   2x2_production_polaris   larnd   workdir/678_larnd    JOB_FINISHED       {'index': '678', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968200   2x2_production_polaris   larnd   workdir/679_larnd    RESTART_READY      {'index': '679', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968201   2x2_production_polaris   larnd   workdir/680_larnd    JOB_FINISHED       {'index': '680', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968202   2x2_production_polaris   larnd   workdir/681_larnd    JOB_FINISHED       {'index': '681', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968203   2x2_production_polaris   larnd   workdir/682_larnd    JOB_FINISHED       {'index': '682', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968204   2x2_production_polaris   larnd   workdir/683_larnd    JOB_FINISHED       {'index': '683', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968205   2x2_production_polaris   larnd   workdir/684_larnd    JOB_FINISHED       {'index': '684', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968206   2x2_production_polaris   larnd   workdir/685_larnd    RESTART_READY      {'index': '685', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968207   2x2_production_polaris   larnd   workdir/686_larnd    JOB_FINISHED       {'index': '686', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968208   2x2_production_polaris   larnd   workdir/687_larnd    RESTART_READY      {'index': '687', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968209   2x2_production_polaris   larnd   workdir/688_larnd    JOB_FINISHED       {'index': '688', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968210   2x2_production_polaris   larnd   workdir/689_larnd    JOB_FINISHED       {'index': '689', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968211   2x2_production_polaris   larnd   workdir/690_larnd    JOB_FINISHED       {'index': '690', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968212   2x2_production_polaris   larnd   workdir/691_larnd    JOB_FINISHED       {'index': '691', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968213   2x2_production_polaris   larnd   workdir/692_larnd    JOB_FINISHED       {'index': '692', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968214   2x2_production_polaris   larnd   workdir/693_larnd    JOB_FINISHED       {'index': '693', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968215   2x2_production_polaris   larnd   workdir/694_larnd    JOB_FINISHED       {'index': '694', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968216   2x2_production_polaris   larnd   workdir/695_larnd    RESTART_READY      {'index': '695', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968217   2x2_production_polaris   larnd   workdir/696_larnd    JOB_FINISHED       {'index': '696', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968218   2x2_production_polaris   larnd   workdir/697_larnd    JOB_FINISHED       {'index': '697', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968219   2x2_production_polaris   larnd   workdir/698_larnd    JOB_FINISHED       {'index': '698', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968220   2x2_production_polaris   larnd   workdir/699_larnd    JOB_FINISHED       {'index': '699', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968221   2x2_production_polaris   larnd   workdir/700_larnd    JOB_FINISHED       {'index': '700', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968222   2x2_production_polaris   larnd   workdir/701_larnd    RESTART_READY      {'index': '701', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968223   2x2_production_polaris   larnd   workdir/702_larnd    JOB_FINISHED       {'index': '702', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968224   2x2_production_polaris   larnd   workdir/703_larnd    JOB_FINISHED       {'index': '703', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968225   2x2_production_polaris   larnd   workdir/704_larnd    JOB_FINISHED       {'index': '704', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968226   2x2_production_polaris   larnd   workdir/705_larnd    JOB_FINISHED       {'index': '705', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968227   2x2_production_polaris   larnd   workdir/706_larnd    JOB_FINISHED       {'index': '706', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968228   2x2_production_polaris   larnd   workdir/707_larnd    JOB_FINISHED       {'index': '707', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968229   2x2_production_polaris   larnd   workdir/708_larnd    JOB_FINISHED       {'index': '708', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968230   2x2_production_polaris   larnd   workdir/709_larnd    JOB_FINISHED       {'index': '709', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968231   2x2_production_polaris   larnd   workdir/710_larnd    RESTART_READY      {'index': '710', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968232   2x2_production_polaris   larnd   workdir/711_larnd    JOB_FINISHED       {'index': '711', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968233   2x2_production_polaris   larnd   workdir/712_larnd    JOB_FINISHED       {'index': '712', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968234   2x2_production_polaris   larnd   workdir/713_larnd    JOB_FINISHED       {'index': '713', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968235   2x2_production_polaris   larnd   workdir/714_larnd    RESTART_READY      {'index': '714', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968236   2x2_production_polaris   larnd   workdir/715_larnd    JOB_FINISHED       {'index': '715', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968237   2x2_production_polaris   larnd   workdir/716_larnd    JOB_FINISHED       {'index': '716', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968238   2x2_production_polaris   larnd   workdir/717_larnd    JOB_FINISHED       {'index': '717', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968239   2x2_production_polaris   larnd   workdir/718_larnd    JOB_FINISHED       {'index': '718', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968240   2x2_production_polaris   larnd   workdir/719_larnd    JOB_FINISHED       {'index': '719', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968241   2x2_production_polaris   larnd   workdir/720_larnd    JOB_FINISHED       {'index': '720', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968242   2x2_production_polaris   larnd   workdir/721_larnd    RESTART_READY      {'index': '721', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968243   2x2_production_polaris   larnd   workdir/722_larnd    JOB_FINISHED       {'index': '722', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968244   2x2_production_polaris   larnd   workdir/723_larnd    JOB_FINISHED       {'index': '723', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968245   2x2_production_polaris   larnd   workdir/724_larnd    JOB_FINISHED       {'index': '724', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968246   2x2_production_polaris   larnd   workdir/725_larnd    JOB_FINISHED       {'index': '725', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968247   2x2_production_polaris   larnd   workdir/726_larnd    JOB_FINISHED       {'index': '726', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968248   2x2_production_polaris   larnd   workdir/727_larnd    JOB_FINISHED       {'index': '727', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968249   2x2_production_polaris   larnd   workdir/728_larnd    JOB_FINISHED       {'index': '728', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968250   2x2_production_polaris   larnd   workdir/729_larnd    JOB_FINISHED       {'index': '729', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968251   2x2_production_polaris   larnd   workdir/730_larnd    RESTART_READY      {'index': '730', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968252   2x2_production_polaris   larnd   workdir/731_larnd    JOB_FINISHED       {'index': '731', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968253   2x2_production_polaris   larnd   workdir/732_larnd    JOB_FINISHED       {'index': '732', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968254   2x2_production_polaris   larnd   workdir/733_larnd    JOB_FINISHED       {'index': '733', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968255   2x2_production_polaris   larnd   workdir/734_larnd    JOB_FINISHED       {'index': '734', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968256   2x2_production_polaris   larnd   workdir/735_larnd    RESTART_READY      {'index': '735', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968257   2x2_production_polaris   larnd   workdir/736_larnd    RESTART_READY      {'index': '736', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968258   2x2_production_polaris   larnd   workdir/737_larnd    JOB_FINISHED       {'index': '737', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968259   2x2_production_polaris   larnd   workdir/738_larnd    JOB_FINISHED       {'index': '738', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968260   2x2_production_polaris   larnd   workdir/739_larnd    JOB_FINISHED       {'index': '739', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968261   2x2_production_polaris   larnd   workdir/740_larnd    JOB_FINISHED       {'index': '740', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968262   2x2_production_polaris   larnd   workdir/741_larnd    JOB_FINISHED       {'index': '741', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968263   2x2_production_polaris   larnd   workdir/742_larnd    JOB_FINISHED       {'index': '742', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968264   2x2_production_polaris   larnd   workdir/743_larnd    JOB_FINISHED       {'index': '743', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968265   2x2_production_polaris   larnd   workdir/744_larnd    JOB_FINISHED       {'index': '744', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968266   2x2_production_polaris   larnd   workdir/745_larnd    JOB_FINISHED       {'index': '745', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968267   2x2_production_polaris   larnd   workdir/746_larnd    RESTART_READY      {'index': '746', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968268   2x2_production_polaris   larnd   workdir/747_larnd    JOB_FINISHED       {'index': '747', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968269   2x2_production_polaris   larnd   workdir/748_larnd    JOB_FINISHED       {'index': '748', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968270   2x2_production_polaris   larnd   workdir/749_larnd    JOB_FINISHED       {'index': '749', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968271   2x2_production_polaris   larnd   workdir/750_larnd    JOB_FINISHED       {'index': '750', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968272   2x2_production_polaris   larnd   workdir/751_larnd    JOB_FINISHED       {'index': '751', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968273   2x2_production_polaris   larnd   workdir/752_larnd    JOB_FINISHED       {'index': '752', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968274   2x2_production_polaris   larnd   workdir/753_larnd    JOB_FINISHED       {'index': '753', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968275   2x2_production_polaris   larnd   workdir/754_larnd    JOB_FINISHED       {'index': '754', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968276   2x2_production_polaris   larnd   workdir/755_larnd    JOB_FINISHED       {'index': '755', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968277   2x2_production_polaris   larnd   workdir/756_larnd    JOB_FINISHED       {'index': '756', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968278   2x2_production_polaris   larnd   workdir/757_larnd    JOB_FINISHED       {'index': '757', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968279   2x2_production_polaris   larnd   workdir/758_larnd    JOB_FINISHED       {'index': '758', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968280   2x2_production_polaris   larnd   workdir/759_larnd    JOB_FINISHED       {'index': '759', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968281   2x2_production_polaris   larnd   workdir/760_larnd    JOB_FINISHED       {'index': '760', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968282   2x2_production_polaris   larnd   workdir/761_larnd    JOB_FINISHED       {'index': '761', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968283   2x2_production_polaris   larnd   workdir/762_larnd    JOB_FINISHED       {'index': '762', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968284   2x2_production_polaris   larnd   workdir/763_larnd    RESTART_READY      {'index': '763', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968285   2x2_production_polaris   larnd   workdir/764_larnd    JOB_FINISHED       {'index': '764', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968286   2x2_production_polaris   larnd   workdir/765_larnd    JOB_FINISHED       {'index': '765', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968287   2x2_production_polaris   larnd   workdir/766_larnd    JOB_FINISHED       {'index': '766', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968288   2x2_production_polaris   larnd   workdir/767_larnd    JOB_FINISHED       {'index': '767', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968289   2x2_production_polaris   larnd   workdir/768_larnd    JOB_FINISHED       {'index': '768', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968290   2x2_production_polaris   larnd   workdir/769_larnd    JOB_FINISHED       {'index': '769', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968291   2x2_production_polaris   larnd   workdir/770_larnd    RESTART_READY      {'index': '770', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968292   2x2_production_polaris   larnd   workdir/771_larnd    RESTART_READY      {'index': '771', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968293   2x2_production_polaris   larnd   workdir/772_larnd    JOB_FINISHED       {'index': '772', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968294   2x2_production_polaris   larnd   workdir/773_larnd    JOB_FINISHED       {'index': '773', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968295   2x2_production_polaris   larnd   workdir/774_larnd    JOB_FINISHED       {'index': '774', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968296   2x2_production_polaris   larnd   workdir/775_larnd    RESTART_READY      {'index': '775', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968297   2x2_production_polaris   larnd   workdir/776_larnd    JOB_FINISHED       {'index': '776', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968298   2x2_production_polaris   larnd   workdir/777_larnd    JOB_FINISHED       {'index': '777', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968299   2x2_production_polaris   larnd   workdir/778_larnd    JOB_FINISHED       {'index': '778', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968300   2x2_production_polaris   larnd   workdir/779_larnd    JOB_FINISHED       {'index': '779', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968301   2x2_production_polaris   larnd   workdir/780_larnd    RESTART_READY      {'index': '780', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968302   2x2_production_polaris   larnd   workdir/781_larnd    JOB_FINISHED       {'index': '781', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968303   2x2_production_polaris   larnd   workdir/782_larnd    JOB_FINISHED       {'index': '782', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968304   2x2_production_polaris   larnd   workdir/783_larnd    JOB_FINISHED       {'index': '783', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968305   2x2_production_polaris   larnd   workdir/784_larnd    RESTART_READY      {'index': '784', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '657'}   
33968306   2x2_production_polaris   larnd   workdir/785_larnd    JOB_FINISHED       {'index': '785', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '785'}   
